file,start,end,predicted
audio/75kmHop4xIw.wav,643.6,672.2,kako da nednpr šta šta je to što ne bismi li nikako do uredili šta treba da radi  nbli ne bi smeli da prave kuće u vodotocima bukvano u odoocu odnosno u plavnom području sijeset ovjekata je najvjerojatnije bez dozvole jer nitko ne vjerauji da je netko dao dozvole da se kuće grade u planom  račari odnosno tog reana znači to nije slučajno ove kuće koje su poplavnjen doljecione su upravo
audio/75kmHop4xIw.wav,672.2,691.3,koliko ih je hoće li oni moći da se vrate npr u prokuplju iz romskog naselja za stanovnike romskog naselja napravili su prihvatni centar zato što je zaključeno d oni neće moći da se vrate tu
audio/75kmHop4xIw.wav,691.3,717.0,hoće li ovi koji su iseljeni iz delooko doljevca moći te se vrate u te kuće  da moraće su da će one biti funkcionalna ali po tkrajnju posljedica naseli po znači crpljene vode iz podronski prostori gdje ima podreba nema suda podrena reesto kućice uglavnom onda mulje itd o sušenju tih prostorija tu se angažije reć i crvenikr  srbija sa svojim
audio/75kmHop4xIw.wav,717.0,724.8,sušijanica sušarama nekim itd u svakom slučaju ti ljudi će se vratiti po otkajnjuju ovih nastalji posljedice od poplavah
audio/75kmHop4xIw.wav,724.8,753.2,ad jeu prirodnim nepogodama reći teško je tražiti krivca za njih zato što je njih nemoguće spriječiti ali posljedice je moguće spriječiti kao što smo i malo prerekli koji je najodgovorniji za ovu situaciju da li iznači inspekcije koje nisu radile svoj posao lokalna samouprava ili građani koji ne vode računa o životnoj sredini i o t
audio/75kmHop4xIw.wav,753.2,783.2,južnom moraa recimo itd to lokalna samouprava što bi mogli da odredeako do vodotoka nije uređen  znači na lokalnoj samoupravi i shodnom zakona o vareni sitaciji opet ponavljam da predvoze sve neophodne preventivne mjere da li će ono uključivati komnalna preduzeća mehanizaciju sa strane ili ako nema svoju itd ali njihova je to ova međjutim mora da naglasim da iz same lokalne samouprave
audio/75kmHop4xIw.wav,783.2,812.4,financiske itekako problemma ali za ono što je potrebno i što može da se odradi bez para a to je da ne bac u kanalima i nate za to ne treba para sam dobra volja i jedare da to da se opametimo da to ne može bići teko poplove se ponavljaju iz godine u godinu a ranije ih do prije desetek godine ih nije bilo voliko tak štose radi
audio/75kmHop4xIw.wav,812.4,841.4,u putstvu koje je obavjeno na satu ministarstva unutrašnjih poslova se građanima preporučuje kada je reč o reagovanju posle poplava ustvari piše da opasnost ne prestaje nikada se voda povuče kakvoj je to opasnost i reći kako oni mogu da se tog
audio/75kmHop4xIw.wav,841.4,869.1,o čemu se radiza vašu informaciju odnosnomaših čitalac glaracie vavodasna devaja sad nen je problem u doljavac je proglasio delimično da zan do odnosno prostora opštine arsatako e i građeni kanesrljik aliksinac zbog vodesnadevanja ne zbog poplova i odbeni nasipa nego zbog vodasna vanja znači voda nije za upotrebu
audio/75kmHop4xIw.wav,869.1,895.5,u njimu za njih su bezbeđene cistrinetako je u doljevcu funkcioni jedno cistreno vojske također i gađ hana cistreno vojske mi smo sada uputekli zahtjev da nam vojska datu cistrinu da gađem hana raspolažam do 30ak dana zna znači to je jedna opasnost druga opasnost može  do poljave žutjec normalno ako se to oda koristi itd tako da znači nema opošten
audio/75kmHop4xIw.wav,895.5,920.5,i tamo kada su se vodstei povukli najavljeni su pljuskovi za naredne dane šta se preduzima povodom toga da pa jeste izvrih  troška zavoda najavljeni se pljuskovi odnosno tadani tješ viditi ćemo porasti će biti ali nadam se da neće biti ovaktalaci poplavni kao što su bili znači šta hoje da kaže nema opuštni mobilnost svi
audio/75kmHop4xIw.wav,920.5,940.2,počeo od štabozanstacije preko struktura lokalne samouprave mora da bude maksimalan dodanen u ovom periodnu vremenu mora se raditi na ojačanjetih nasipa utvrda koje smo već odradili zarm odnosno i preizavremelih  poplava tako da opet kažem tu nema opoša
audio/75kmHop4xIw.wav,940.2,968.6,štete će biti procijenjena tek nakon što se posljedice povuku sadda se formiraju komisije za njihovu procjenu i onda će se utvrditi da li je ustvari bilo jeftinije izgraditi sistem zaštite od tih poplava nego sanirati njihove posljede
audio/75kmHop4xIw.wav,968.6,988.6,recimo dojesu popla negje oko 500 ktara obradio zemljišta tako da je to ićii štoa se radi to je to gospodine zamjanoviću hvalvom na gostovanju moje ime stanje načković gledali ste misiju u 15 minuta
audio/4Zhgmb89F9E.wav,16.8,44.7,posloje skoro 27 godina rada dokom kojih je radio na nekim od najozbiljnijih slučajeva privrednom kriminalu zemlji inspektor policijski upravo nišu najviše blagotić je iznenada prevremeno penzionisam uskoro će biti godinu dana odkako mup odbija da odgovori na zahtjeve novinare južnih vestij dostavi informacije odgovore na neka d pitanja u vezi sas vojim slučajem ipak upravni sud je nedavno
audio/4Zhgmb89F9E.wav,44.7,73.6,presudio a žalbena komisija vlade srbije za tim morala da poništi rješenje direktora policije o penzijoisanju inspektora blagotića gosod blagotiću da li ste vi vraćine na posao pa pre nego što krenem sa ovom izjavom ja bih htio prvo da vam se zahvalim znači vašoj medijskoj kući što je nekoliko puta pravila priloge o meni što je javnost upoznata o načinu na koji sam ja
audio/4Zhgmb89F9E.wav,73.6,103.5,penzionisam i kako sam sklonjen sa poslapamislim aste profesionalno radili svoj posao kao što sam i ja radio svoju policiju ja vam se zahvalju pa evo sada ćuvam odgovoriti na pitanje znači još uvijek nisam vraćen na posao od strane mupa mada formalno pravno ja jesam u radnom odnosu od 3011
audio/4Zhgmb89F9E.wav,103.5,133.5,2017. godine nakon što je mom advokatu dragi u krstiću znači znišadostavljeno rješenje žalbene komisije vlade republike srbije kojim ona uvažava moju žalbu od pre dv godine i poništava rješenje mupa re srbije o mom odlasku upenziju i o prestanku radnog odnosa znači kada je poništeno to rješenje direktora policije onoviše ne postoji
audio/4Zhgmb89F9E.wav,133.5,163.4,vraća se u prvo bitno stanje a to je stanje kada sam ja radio bio u radnom odnosu pred2811 2015 i ne idete na posa pa ne idem č ja sam znači moja advoka dragi krstićna pisao mi je znači jedan podnesak ja sam odneo javio sam se na posao bio sam i u supu predao sam da priložio sam to žalbeno
audio/4Zhgmb89F9E.wav,163.4,190.1,rješenje vlade rješenje žalbene komisije vlade republike srbije i nači javio sam se mom šefu privremnog kriminala gdje sam radio on m je potpisao da sam se ja javio je su vas pustili da uzete a moru zašto me nepustilin sam ja kao građanina su ne pustilida li ste ušli negdje gdje inače ne bi građani mogli doppadobro
audio/4Zhgmb89F9E.wav,190.1,217.9,bio sam u kancelarijama i tako misam zadužen predmetm šta kažu kolege je ste razgovarili sa njima asreo sam nekoliko njih ja sam povremeno sretao ovako ljude i mimo toga šta znam što sam srijedo tog dana ovako dali su mi podršku rekli su mi da su vjerovali svo vrijeme da će s vo pozitivno završiti jesu stvarno verovali šta vi mislitei
audio/4Zhgmb89F9E.wav,217.9,243.2,suverovali da se poimo završiti aa sada ne znam nisam siguran baš da su ti svi koji su i tog dana rekli da su vjerovali ai neki su i vjerovali to znam neki jesu vjerovali pitanje je bilo vremena kada će se to završiti sada da li više ili manje vremena jel očekujete da as vratena posaopa očekujem nači ovdje
audio/4Zhgmb89F9E.wav,243.2,271.6,ako se poštuje zakon znači moraju da me vrate na postoji ukinuto je to rješenje mom prestanku radnog odnosa znači postoji instrumenti koji predviđa zakon a   prinudni put da neki organt izvrši moje vraćanje na posao mislim da mup neće dozvoliti sebi to blamiranje poslije svega ovog što je do sada biloonda bi bi stvarno bilo previše šu
audio/4Zhgmb89F9E.wav,271.6,296.5,milim šta bi onda običan građanin mogao da očekuje u zaštiti svojih prava ako bi se mup tako ponao da neko treba prinudno da me vraće na posao i ako jeai i upravni sud presudio i žalbena komisija poslije dve godine ispravila svoju grešku vi ste penzionisani iz vaše priče koju smo čuli kada ste prošli put bili naš gost
audio/4Zhgmb89F9E.wav,296.5,322.8,praktično samo dan nakon što ste se direktoru policiju ovratili sa zahtjevom da ako je dobro pamtim budu privredene neke osobe  sa zahtjevom to je bila u pitanju pisana informacija gdje sam ja direktora policije obavijestio o jednom predmetu koji smo mi radili u toku znači u toku 2015. godine a koji je
audio/4Zhgmb89F9E.wav,322.8,352.7,realizovan znači u toku septembra 2015. godine kojom prilikom je do 25. septembra u suradnji sa višim javnim tužiocem u nišu doneto rješenje o zadržavanju za 17 lica i podmete su dvije krivične prijave znači protiv tih 17 lica znači zaključnu sa tim 25. septembrom
audio/4Zhgmb89F9E.wav,352.7,377.5,završen je bio jedan dio tog predmeta koji je rađen u formi operativne obrade u operativna obrada to sam rekao i u prošloj misiji sada mogu da kaže moda nije neko gledaju to je nešto najsloženije što radi kriminalistička policija a radi se isključivo po odobrenju načelnika uprave kriminalističke policije mupa ra srbije izde ograda
audio/4Zhgmb89F9E.wav,377.5,404.5,znači podnose zahtjevo i obrazloženje zbog čega se to traži to se primjenjuje kod složenih krivičnih djela jdje se pojavljuju kao izvrši više lica na širem prostoru  u tim slučajevima načelnik uprave kriminalističke policije kad to sve razmotri pregleda on
audio/4Zhgmb89F9E.wav,404.5,434.2,potrebno je da odobri i nakon toga se otvara ta operativna obrada koja podrazumijijeva učešće više službi u tom predmetu a nosila s obrade operativne obrade znači za taj predmet u tom slučaju bio sam ja znači svi podaci koje službe prikupljaju na terenu slivaju se kod mene i ja tim službama isto tako dajem instrukcije za dalje postupanje i tom prilikom posloje hapšenja tih
audio/4Zhgmb89F9E.wav,434.2,462.4,17 lica subl pa donjeto je rješenje o zadržavanju za sve e sada neke tužilac nakon obavljenog razgovora gdje su oni priznali i pustio smatraju da nema potrebe da ih zadržava oni su priznali to je tuži oc dokaz oni su priznali pretužioc znači ta izjava koju su oni dali ima snagu dokaza znači ove službe koje su radile po tom predmetu
audio/4Zhgmb89F9E.wav,462.4,483.6,meni su informisale saznanjima o nekim novim saznanjima koje nisu bila obrađena do 25. setembra znači mi smo nakon toga ja sam sa činio izvjrštaj prema višem javnom tužiocu ja ne mogu ni ja da čuvam
audio/4Zhgmb89F9E.wav,483.6,513.5,nešto svoiiocia radi se o podacima koji ukazuju da je eventualno izvršeno krivačno delo koji se goni po službenoj dužnosti znači dostavili smo izvještaj zamjeniku višeg javnog tužica u nišu nakon čega nam je on odmah proslijedio zahtjev za hitno postupanje kojom prilikom nam je ostavio rok od 15 dana za postupanje po tom predmetu pošto se lica
audio/4Zhgmb89F9E.wav,513.5,540.6,kao što sam već rekao nalazila u pritvoru i daljim proverama mi bi omogućili ukoliko postoje zakonom određeni uslovi da tužilac predloži produženje pritvora protiv tih lica koja se nalaze u pritvoru a eventualno i da možda ta lica koja su bila predmet daljnjih provjera da možda i nek od njih bude dalje procesuiran
audio/4Zhgmb89F9E.wav,540.6,565.1,prpostavljam s obzirom da se tu da kažem podigla plašine i da ste vi iz vaše priče praktično penzionisani dan nakon što ste direktoru u policiji dostavili dokumentaciju pretpostavljam da je među tim ljudima koje je trebalo kako vi kažete da se obrade da je tu bilo i nekih bitnih ljudi pa bilo je  ljudi koji su vama medijski poznati i
audio/4Zhgmb89F9E.wav,565.1,588.1,vlasi to su pa medijima javnosti to su znači lica koja imaju prebivalište u beogradu neki od njih su vlasnici medijskih kuća koje su veoma poznate i znači ta depša je poslata d tobra
audio/4Zhgmb89F9E.wav,588.1,616.1,bilo je potrebno da grad policijska uprava za grad beograd pronađe ta lica da imaju ruči pozive kao građanima te bismo mi obavili sa njima razgovore na te okolnosti u vezi saznanja do kojih smo mi došli isto tako bilo je potrebno da se obezvede radnici u knjigu vodstvu koji bi nam dali na uvit potrebnu dokumentaciju i to je to zna ostavio sam rok
audio/4Zhgmb89F9E.wav,616.1,638.9,do 6. oktobra bilo je nekoliko lica znači kolege u policijskoj upravi za grad beograde imaju dosta posla i malo je nezgodno da im pošaljemo danas za sutra beogradi i veliki dug ih pronađću i ostavljeno je bilo nači 6. oktobra da idemo za beograd e znači odmah pošto sam poslao depišu drugog
audio/4Zhgmb89F9E.wav,638.9,667.1,ok tobra sljedećeg dana še privrednog kriminala ači tadašnjig šef privrednog kriminala pozvamo je ujutru dodan kod njega i rekao mi je da su iz mupa zvali znači mi smo depešu poslali gradskom supu a on je reko da su zvali iz mupa i da su interesovali za ovu našu depešu zašto mi pozivamo ta lica dda im mi to objasnimo znači telefo je razgovarao o on
audio/4Zhgmb89F9E.wav,667.1,693.5,i onda mislim da sam i ja razgovarao i onda su oni tražili da im pošaljemo faksom zahtjev višeg javnog tužioca iz miša gdje je bio stavljen rok od 15 dana tužilac sam je ostavio za prostupanje poslao sam i u toku dana su nam javili da se odlaže taj naš odlazak za beogradodaljnik kao pa dobrom
audio/4Zhgmb89F9E.wav,693.6,709.2,ništa odloženo odloše 6 ujutru znači mi nismo putovali za beograd pošto je odložen taj put a šaft prirodnog kriminala ponovno me zvao i rekao mi je da
audio/4Zhgmb89F9E.wav,709.2,735.9,tadašnji načelnik policijski upravo mišu grkulović traži da napišem jedan izvještaj detaljan a tome šta sam ja uradio i šta planiram dalje po tom predmet grulović inače ko je bitno za priču u to vrieme bio i pomoćnik direktora policije dada jeste bio je  pomoćnik jedan od pomoćnika direktora policije ja sam napisao taj izvještaj i isto vrlo je bilo bitno šta planiram dalje
audio/4Zhgmb89F9E.wav,735.9,765.4,zarad po tom predmetu isto sam naveo šta planiramo dalje i grikulović je odneo taj izvrštaj tako mi je rekao šeft privodnog kriminala da lično nosi grikulović da ne ide poštom kurirskom  iz nekih razloga išao grkulović i nosio je neposredno na ruke direktoru policije miloradu veljoviću ako me pitate da li sam se iznenadio zašto e tražio direktor
audio/4Zhgmb89F9E.wav,765.4,795.2,pa i nisam zato što su poznate ličnosti pretpostavio sam da su možda informisali direktora policije o čemu se radi da ipak su ljudi poznati svaku javnost u medijima i pretpostavio sam da je on hoće da bude informisan ništa sporno ne bi bilo  među sutra da znači grikulući kada se  pretpostavljam da je on dio rješenja možda i nije donomije rješenje openzionisan
